id,trip_duration
id2330315,1172
id3887599,2256
id3991666,759
id3121282,843
id3133972,890
id2197787,519
id2149710,349
id1264942,1879
id0188499,1337
id3391101,236
id3755633,235
id1123527,532
id3630428,1158
id0221847,150
id2089348,1673
id1819648,580
id2674266,186
id3587924,904
id1992929,510
id1653058,302
id2762014,1038
id3761910,358
id0273664,164
id0987911,882
id2508084,241
id0402248,728
id1312118,688
id1359978,1015
id3836922,471
id0914861,1332
id1938084,791
id0948490,1740
id1630975,621
id1093678,661
id3075060,4259
id2002098,1210
id2356011,528
id0354201,500
id2489908,450
id0596872,764
id0941846,499
id2844808,783
id0454286,860
id3305120,83
id3782290,448
id3565682,1006
id0033391,358
id0908182,190
id2260865,4550
id0886743,642
id0418285,512
id3088291,399
id1073407,823
id1270155,984
id3571337,358
id2683543,619
id1809776,423
id1852331,147
id0353808,205
id3381826,862
id0017478,1145
id0016562,1326
id3198098,1143
id2203775,352
id1945895,2183
id2662473,352
id1752883,1204
id0113225,379
id2160381,1062
id3457142,1625
id0967662,1284
id3874367,339
id3820068,409
id2176379,1410
id3662357,1341
id3203156,1629
id2699185,712
id0887231,2108
id1831881,919
id1544232,1015
id0849359,409
id3460942,120
id1695972,337
id2328236,386
id3530661,338
id3790544,1329
id3349956,1489
id2060811,1649
id1692543,313
id1883835,1389
id1508597,697
id0520105,878
id0570856,1184
id3869971,608
id1615640,929
id1746704,442
id2593452,851
id2649355,2080
id1959197,666
id0356976,1175
id0583758,1399
id2336583,1263
id1490183,244
id1076624,2082
id0443308,232
id1487566,1005
id3286882,903
id3236259,1046
id3021724,1337
id1662296,574
id1822979,271
id2809943,488
id0113332,985
id0807500,1251
id2413817,637
id1446271,2170
id1329260,384
id0904345,1003
id0317578,827
id1032698,754
id0693101,420
id1598919,1073
id2304733,236
id1867359,730
id0548886,537
id0424830,270
id0434512,491
id0749365,4796
id0138454,2386
id1951039,475
id1451983,447
id3747222,421
id2130614,589
id0916603,3103
id1850917,3630
id2578966,1194
id2495996,636
id1925055,175
id1096613,1328
id2162223,1112
id0496204,435
id0597180,1638
id3897689,1275
id0029050,449
id3502834,469
id1221554,250
id0366555,1006
id3243258,1357
id0266870,721
id2353567,319
id3477721,1093
id3072446,630
id0880878,821
id2066720,1872
id3622923,484
id1217572,715
id1852944,405
id3054362,1057
id1354387,1283
id0641972,991
id1221972,863
id1427641,803
id1096789,1090
id1459039,208
id0838675,1175
id2072480,730
id2083533,840
id3691436,615
id3149685,422
id3134977,3360
id2740190,853
id1269961,438
id0031049,424
id3681472,243
id3331468,666
id1996741,211
id1233235,689
id3748293,306
id0239548,1349
id2319165,487
id3551436,277
id1797684,1615
id0893544,39
id3808895,1744
id0732045,389
id0564309,429
id0256461,829
id1306092,827
id1902552,402
id1139610,641
id0215978,295
id3754312,90
id3738727,1732
id1065552,493
id1148082,1183
id2861582,838
id0332755,334
id2725092,402
id0875756,399
id0552629,345
id1787760,379
id3354990,750
id3722751,541
id3051559,335
id0311178,310
id1557853,333
id1388777,422
id3456469,304
id3883774,1689
id2362324,1462
id1767060,460
id1813441,617
id1552457,635
id0883876,619
id1323941,479
id0686880,330
id3063909,628
id0922423,116
id3950195,1391
id0467038,1011
id0435915,2377
id2423076,1279
id1227170,575
id1874483,452
id0904149,1537
id3114229,597
id0662207,278
id0901330,243
id3994311,1086
id1604853,287
id0443331,606
id0064123,357
id3110390,208
id3432857,1030
id2325818,302
id1379005,735
id2824116,439
id0734788,114
id0169165,739
id1026564,953
id1650094,89
id3758566,465
id0424357,1372
id1519900,688
id1519957,1148
id2220557,696
id2934123,590
id2621854,450
id2319065,611
id1657707,277
id1062556,851
id1201542,641
id2064058,653
id3821613,1011
id3493949,180
id3411987,1168
id2162768,406
id0914825,658
id2471076,345
id0387935,588
id2541333,999
id3988524,980
id1728082,730
id0455234,312
id1649982,307
id1386041,254
id2106086,786
id1550600,1540
id2272517,347
id3012134,665
id1084753,431
id2054979,504
id2108630,883
id2941023,673
id0925820,566
id0749262,1247
id0012939,15
id2841578,666
id3163404,818
id0059543,92
id2578019,528
id0177819,1079
id2709798,879
id3651865,591
id1545747,169
id0331498,404
id3409077,852
id0886171,285
id3484352,522
id2952085,421
id2129668,410
id2033375,412
id1412459,533
id3681213,480
id1015860,295
id3441306,726
id3524165,1600
id1699565,705
id0243180,873
id0811187,482
id3928804,1359
id2978334,395
id3754024,590
id2823749,402
id3970319,758
id3352854,1744
id0117542,48
id1914623,201
id3743551,676
id3839104,308
id2091221,403
id1199471,278
id0751076,433
id0212109,146
id1583308,1080
id2604542,895
id2523906,730
id1711567,252
id0733185,376
id0571228,504
id3673532,653
id0103231,119
id3245287,4000
id2999721,865
id3178279,1845
id2500118,355
id3207180,831
id3867050,293
id2892916,297
id2446562,388
id1190150,239
id3053683,1147
id0949332,743
id0873106,1462
id2223401,566
id1283666,1089
id2311116,569
id1750796,1022
id3972115,264
id2684539,1003
id0829642,1140
id0976704,548
id0393171,371
id0192596,897
id0025365,273
id3843842,890
id2386575,2799
id3056877,375
id1496106,33
id1928895,480
id0573609,592
id2638510,498
id1382057,99
id0039775,1734
id2569228,878
id2497187,292
id0705211,2558
id3648370,1955
id2718601,117
id2284929,772
id2915971,1751
id3029634,1413
id2238848,587
id0570301,1193
id2652936,700
id0507199,561
id2608566,795
id2078079,570
id2416920,2413
id1118417,742
id2208300,105
id1400076,564
id2226394,1313
id2845036,1001
id0749100,378
id1231565,238
id2026049,966
id3806895,223
id2290592,1153
id0555172,1011
id0713159,469
id3078205,2218
id2654059,316
id3162967,578
id3284114,382
id3115610,640
id0608438,882
id3648267,337
id2879000,852
id0826994,460
id0558393,808
id0904684,2412
id3182142,459
id2489801,1372
id0096889,593
id1350704,581
id0593344,385
id3424931,311
id2570055,495
id1764021,2340
id2032423,1529
id3627377,593
id0559839,2248
id2018378,852
id2467086,344
id3385791,486
id0580953,210
id2603857,3777
id0793611,281
id2807755,1098
id0646045,302
id3816927,886
id0743719,244
id1012820,370
id0277209,351
id1529829,723
id0587719,802
id1005672,715
id2876862,499
id0879300,490
id3767173,720
id1196143,132
id1019066,359
id3260363,363
id2638983,618
id3884014,19
id1733693,256
id3911414,795
id1197530,2016
id2087553,1800
id2074148,417
id3689972,3180
id3854599,879
id2521921,1934
id2612122,374
id2376500,194
id0729766,1723
id1082051,520
id1715447,777
id1506048,336
id3113792,462
id0455318,622
id2489525,1175
id0190114,260
id1130164,553
id3039353,1098
id1219931,1463
id2620658,432
id1159396,572
id3768914,522
id2098078,334
id0873264,214
id3908625,482
id0089031,2693
id1408678,243
id2376008,1637
id2725990,532
id0082020,290
id0389476,1985
id3613151,1099
id3632773,293
id0922252,796
id1982921,1412
id0739308,1150
id1942059,480
id2506262,522
id3926586,255
id0833669,1129
id3016940,289
id3655862,552
id3955103,874
id3899534,283
id1097596,1074
id3012521,449
id0137026,2055
id3013882,689
id1037467,1278
id3927373,514
id1157761,394
id3097786,386
id1772426,722
id3447593,349
id0486869,423
id0968531,185
id2408543,220
id1783529,602
id3342970,1041
id2550364,291
id3992726,1713
id1639487,1459
id0296461,1431
id1734182,244
id1125412,1052
id2142761,265
id0885536,911
id1565033,185
id2281564,1253
id2484157,946
id0401554,468
id0828177,183
id1724264,821
id1165599,255
id2561719,148
id2336115,146
id1558323,660
id0199571,532
id1393945,567
id0489122,316
id1503255,286
id0013256,499
id1531780,309
id0059284,1166
id1097957,375
id2930983,690
id1040132,834
id2079567,330
id1834527,366
id1033490,701
id0723097,1528
id2805193,624
id2826985,971
id1458090,669
id3624525,1104
id3439262,3308
id3290970,2598
id2631076,232
id3975641,1050
id2414667,378
id3995648,1309
id1408591,943
id2380870,2759
id1493297,728
id2633209,652
id3124586,2020
id3284542,826
id2955348,524
id1959122,212
id0582345,1163
id3387713,2303
id2460807,323
id3454866,1063
id0448057,1244
id3097241,666
id2758298,822
id2524679,767
id3666877,747
id3450791,343
id1366304,503
id0562310,994
id1123779,1628
id3437880,267
id0163029,2140
id0571928,1023
id3105442,463
id0136789,312
id2907030,765
id3119227,1170
id3742909,439
id2099895,524
id0047430,1624
id0638310,1392
id1302040,400
id2902883,352
id0848872,1408
id0117954,583
id1488156,595
id0871365,1010
id2376512,342
id3754205,566
id1563811,2518
id3374927,606
id3083478,1320
id0921273,1361
id1803517,1128
id3953481,4023
id2776071,502
id0405785,489
id0583742,981
id2580866,913
id3207119,1202
id2251416,399
id0403490,814
id3905223,568
id0802122,1567
id0029305,576
id3587891,757
id1214459,650
id2496485,336
id2341538,403
id0380602,1291
id3834326,175
id1024980,629
id3114721,636
id1464127,408
id2955990,517
id0534681,465
id2284038,657
id1508321,272
id3085383,418
id3584561,397
id3253287,1107
id3162977,1872
id2580989,126
id0759100,877
id2899989,785
id2933715,1076
id3737455,251
id2262802,564
id3463813,224
id0325520,608
id1558728,1041
id3777758,116
id0771885,252
id2714392,825
id0994276,1756
id0323565,1076
id2747570,1065
id2200495,856
id2120316,351
id2443858,656
id2741858,768
id2925550,647
id3721834,810
id0336056,367
id3515710,1501
id0473466,2430
id1252951,963
id1307136,661
id1215938,825
id2030580,507
id1852789,723
id1329364,1119
id1414068,924
id0755433,695
id1896485,230
id2717889,1300
id3211023,514
id0979005,625
id3776021,398
id2968634,209
id0001015,1185
id3536079,1702
id0082968,550
id3751692,548
id2841496,369
id3988879,813
id1470853,999
id1612067,382
id2859877,1013
id2460904,397
id2333572,683
id0587748,321
id3592488,244
id3238471,1204
id0953882,1262
id2992092,122
id3914804,1825
id0529675,131
id3387886,1083
id1200132,398
id3919112,783
id0209882,198
id0453138,396
id0030853,727
id0179413,501
id2344033,494
id3933150,1688
id1168937,206
id1214884,2098
id0966501,728
id3135968,204
id3871701,360
id1188186,201
id2771961,222
id0115600,871
id3113316,3078
id3191270,161
id2884682,431
id0247850,1660
id1441661,636
id1265788,629
id3571086,160
id0138838,335
id2861691,1461
id2448385,1031
id0116205,689
id3128235,299
id1296560,501
id2314041,1530
id2415320,445
id0520864,433
id0687482,1166
id2506206,214
id0433226,291
id0308164,987
id1689584,848
id3039291,273
id2803125,204
id2059478,993
id1462700,930
id3229008,305
id0841198,297
id0758958,339
id1790926,1041
id0254936,1197
id1167799,792
id1336242,778
id3516631,630
id2979877,1274
id3182332,2074
id2935442,677
id2159139,1728
id0631031,384
id0745127,668
id3704383,372
id2778090,736
id2856236,989
id3729527,643
id0777355,721
id1287582,286
id0948901,610
id1199784,1198
id0473117,2038
id0271711,744
id3160269,160
id2805633,880
id2625294,448
id0642852,675
id3056867,847
id3963204,1719
id1209156,478
id1141021,1328
id2632873,320
id1963794,480
id0969025,872
id2887681,409
id3142532,308
id3089458,1188
id0858467,1841
id0009186,419
id1153037,164
id1962784,408
id1106650,1210
id1001656,867
id1613238,1381
id0522990,186
id3642271,431
id3261240,3556
id1675488,266
id2224645,905
id3548239,274
id0465767,674
id3013953,35
id2858990,297
id0793947,476
id1274126,2099
id3662060,787
id3221161,283
id2545789,355
id3790795,339
id1107700,659
id3554176,590
id1347756,396
id2369636,854
id0330851,1390
id2421712,598
id0269477,1413
id2409322,1282
id2005638,515
id1395726,1897
id1177534,318
id1178020,495
id3931605,1064
id3467625,3028
id2454645,461
id3598869,66
id3789923,328
id1373266,1328
id1193454,3598
id1799502,623
id2856755,781
id0456377,1254
id3589263,744
id0519355,964
id3116127,242
id0400364,283
id0856671,772
id3561894,644
id1981556,2553
id3155260,328
id0670316,505
id2096220,1933
id1272854,1943
id0485745,654
id1363774,2490
id3134821,258
id3317573,333
id3636013,185
id0087425,700
id0713669,1869
id0610159,439
id0905421,3844
id1056937,470
id0088230,389
id0486510,574
id2915298,249
id2568467,1708
id1395721,458
id0523760,112
id3760866,603
id3174468,1062
id0056803,394
id2053658,562
id0417605,1529
id0924325,680
id1539032,1089
id3135372,907
id3977441,442
id3296087,973
id2168592,435
id2796356,217
id1096829,1047
id0455724,475
id3904346,140
id2996782,610
id1302890,703
id1811365,1073
id3275331,431
id0597843,503
id3070404,453
id3148957,910
id1293424,1179
id0705041,636
id1831985,493
id0542589,644
id1377913,433
id3797684,259
id1162621,676
id1378580,1011
id3448453,867
id1502928,906
id1446724,865
id2603166,1476
id3035203,2103
id3555606,310
id0829374,260
id2541147,437
id1660633,335
id0151001,3020
id3066744,1542
id1658103,311
id3947037,328
id1280922,308
id1777625,1544
id0447191,763
id2114121,1043
id2636954,1702
id2762211,572
id2567128,331
id1126037,3420
id3848104,596
id1611709,2894
id3977941,990
id1851545,405
id0753499,548
id0243272,383
id2553329,745
id3294776,2135
id2388258,499
id2274282,346
id2000698,287
id1778566,4
id2573155,382
id0059086,534
id3407427,311
id0199236,510
id3716172,773
id0733486,421
id3033228,485
id2646506,361
id3088559,311
id2661359,1355
id2487262,483
id0897124,476
id1369484,534
id2547403,1402
id0456013,23977
id1644030,254
id1599814,1141
id1315820,2103
id3544577,406
id1183069,99
id0864058,1013
id3963713,509
id0232318,407
id0186866,974
id3475596,1673
id0287293,820
id2285322,996
id3054731,630
id0003540,1445
id2035266,726
id0506211,181
id0273321,668
id0344734,741
id2532050,788
id1402554,619
id2083344,1480
id1191603,1059
id2579479,816
id2129041,460
id2231086,2524
id2553818,1038
id1854380,1218
id2875711,427
id0803871,215
id2689878,433
id1185451,422
id3109503,386
id3186650,809
id3372311,677
id3011719,1030
id3545698,699
id3939063,2133
id2730708,435
id1442346,499
id2407015,1773
id1817350,430
id3780272,866
id1590668,1106
id1684957,785
id3360437,817
id0485126,381
id1180577,416
id1781335,146
id0761697,220
id3614240,314
id2631403,730
id1600240,682
id0532172,1590
id3584908,693
id0461650,811
id1371784,4012
id2738867,880
id3714509,1492
id0356469,404
id1532880,371
id3335194,675
id1691978,637
id0435625,126
id2280460,400
id0700492,572
id0079622,224
id2327347,898
id0531465,1307
id0534934,732
id2306725,413
id1339786,1678
id3003819,826
id1454596,328
id2344828,947
id1671420,381
id0934695,687
id2348385,990
id0236913,1328
id0053911,792
id2210895,307
id3731606,1293
id2927278,886
id0851651,342
id1090335,918
id1268594,1677
id1728139,2915
id1655374,198
id1972382,205
id0273960,1137
id2429128,943
id1876179,1519
id3207688,1002
id0025097,2021
id2303216,2636
id0551688,430
id1728850,356
id1712093,283
id2080279,266
id2006236,676
id1767692,447
id1614377,349
id3339440,1286
id0347044,485
id2041483,1038
id2069990,255
id0351697,1605
id1966750,187
id2853169,361
id3516909,672
id2149007,319
id0625307,3965
id1113740,1527
id2886001,877
id3675857,313
id3952836,1004
id1786763,840
id2730289,1182
id1751322,2727
id0012481,564
id0277533,2701
id3811006,460
id2973685,466
id2689679,368
id1604180,618
id1070993,7
id3405444,1235
id1409946,659
id1828927,245
id1565137,513
id1147177,1181
id3321563,1322
id0455438,418
id3699876,168
id1935443,711
id2411716,582
id3975363,511
id2672271,699
id0545319,476
id0086241,2714
id2985134,264
id3969213,936
id3692752,249
id1233675,1080
id1551224,174
id1827897,401
id0876348,1621
id0779922,1452
id0393605,2063
id2219033,3460
id0659120,723
id2685288,926
id2195647,244
id3484909,863
id1964937,1393
id3635468,583
id3624437,1328
id0781900,229
id2516815,872
id2638686,527
id3020789,1617
id3900490,863
id3284520,588
id1535481,776
id3122783,227
id1442369,773
id3856867,416
id1054487,1487
id1127289,388
id3438784,659
id1436638,818
id0597778,1748
id0239179,2532
id1160966,468
id3597499,680
id3540725,2054
id0662179,2991
id0239328,399
id1928920,1728
id3016577,311
id2266018,1509
id1741138,150
id2250133,243
id0616064,721
id3946561,865
id0003568,354
id2137924,337
id3916352,517
id3299663,5963
id1642197,670
id2394379,730
id1089266,945
id2858299,485
id3025861,895
id2207049,408
id3737306,201
id0936657,237
id0057165,120
id3224439,1324
id2443853,1840
id2438687,1800
id3559701,1460
id0686194,1394
id1795249,924
id3319558,190
id3260783,381
id0435280,1520
id3903015,1068
id1282629,568
id0960616,2791
id0354182,3157
id2442360,1843
id2132959,1411
id0749299,1563
id2273765,1088
id1034826,441
id3526068,2130
id1210103,134
id2897504,344
id1305615,927
id2100975,897
id1727274,388
id2459439,492
id0711843,194
id1956902,245
id3875558,913
id0676546,1974
id2580192,557
id1039269,302
id3043615,879
id0219714,2631
id0637339,373
id3787902,126
id0944118,1203
id0463451,472
id3696212,786
id0343217,288
id3068937,172
id2573043,1480
id0952821,755
id2357874,1516
id3832903,239
id3804248,502
id0213008,756
id2152310,771
id0178709,123
id0077263,926
id0442581,352
id0595172,633
id3445821,1212
id3763083,730
id1888957,744
id0739499,740
id0561158,543
id3758772,372
id2837960,413
id2526620,349
id3460009,1791
id2014334,734
id0188245,1524
id2034306,3241
id2022240,919
id0895400,472
id0940262,261
id2677903,426
id1129944,1124
id2632454,374
id2485129,849
id1491385,428
id1453369,1129
id2828157,1735
id0898025,377
id1850196,529
id2153392,554
id0524900,1149
id3979565,1180
id1199114,1185
id1747173,388
id2984030,808
id1252174,737
id1013164,535
id3911667,254
id0161373,601
id3571867,884
id3703106,243
id1571611,626
id1771862,281
id3089460,1203
id2939995,212
id0718561,2468
id2516738,410
id0064161,1186
id0356990,327
id0951086,341
id0039819,256
id3157989,1081
id0809881,899
id0374263,875
id1517859,842
id0522320,467
id3916134,812
id1578158,720
id2323678,188
id0443964,1170
id1005931,1028
id0289671,151
id3756298,131
id3267444,546
id2689871,900
id0613638,330
id1418991,313
id3638078,378
id3035253,577
id0353799,852
id0691818,454
id1352261,267
id1839890,1067
id2665326,881
id0796509,1634
id3222459,1636
id3446012,1759
id3814150,402
id1527397,603
id3320125,666
id2605134,869
id3296289,2239
id1606872,185
id1545489,1115
id2340511,606
id1969739,239
id1290296,943
id0047131,496
id2284584,959
id3570031,183
id3443515,2697
id2444346,423
id1697489,441
id1055608,553
id1166804,914
id0817156,249
id1025907,644
id3626102,593
id1915444,358
id2689234,468
id2387536,2187
id1396401,698
id3834961,603
id1479501,169
id0441064,1819
id1442105,2749
